tic__tess_id,tic__ra,tic__dec,tic__Tmag,bjd0,period,morph_coeff,
0393672471, 200.392154, 2.651866, 11.19, 1930.590300, 1.3114508, 0.556,
0381011161, 303.703641, 34.739515, 11.92, 1712.026491, 1.3125371, 0.583,
0123042728, 279.189787, 43.221815, 5.98, 1684.237741, 1.3128307, 0.635,
0039643723, 120.191478, 42.175849, 9.28, 1843.570499, 1.3131123, 0.530,
0159105847, 289.694619, 43.626010, 9.52, 1684.267319, 1.3147148, 0.765,
0272622914, 356.543859, 61.625902, 12.00, 1765.463352, 1.3156583, 0.675,
0420581415, 216.118299, -51.042675, 16.03, 1599.144032, 1.3157195, 0.408,
0234874474, 98.090333, 1.327489, 11.43, 1469.251928, 1.3159894, 0.641,
0261746657, 26.555300, -79.864771, 10.24, 1325.984264, 1.3169859, 0.520,
0444062991, 234.551026, 49.197034, 9.02, 1738.791413, 1.3176742, 0.815,
0061120063, 226.965445, -25.239192, 7.82, 1600.466911, 1.3195968, 0.966,
0029053989, 50.884658, 25.899403, 9.30, 1792.578009, 1.3230918, 0.543,
0337470211, 336.618056, 61.765373, 12.46, 1765.833708, 1.3238004, 0.303,
0269762258, 66.470863, -81.319731, 13.02, 1325.756846, 1.3245939, 0.327,
0373693175, 188.266276, 44.915333, 11.63, 1900.802581, 1.3275163, 0.502,
0358613523, 175.102894, 80.235981, 10.01, 1684.686484, 1.3283366, 0.545,
0257737073, 32.373995, -85.303470, 9.26, 1626.087849, 1.3301490, 0.510,
0177823340, 47.965538, 36.090937, 9.21, 1791.399670, 1.3318801, 0.539,
0271547896, 295.228087, 46.784893, 9.87, 1685.570921, 1.3325398, 0.609,
0451282261, 170.967093, -59.492180, 9.31, 1570.011749, 1.3330077, 0.841,
0267703012, 63.424790, 50.558381, 9.83, 1817.105027, 1.3344937, 0.847,
0126945917, 318.732362, -43.395448, 9.11, 1326.304935, 1.3410547, 0.597,
0157376469, 238.775402, 42.900454, 13.87, 1956.317111, 1.3412056, 0.417,
0364302118, 78.226508, -61.698698, 10.36, 1326.444544, 1.3453456, 0.560,
0201747686, 303.473388, -57.995490, 9.40, 1654.051161, 1.3456287, 0.500,
0272467271, 120.416462, -73.818433, 10.18, 1598.398612, 1.3475265, 0.544,
0050380257, 32.980176, -72.678906, 9.24, 1325.599686, 1.3482851, 0.598,
0119058688, 135.947948, -19.825434, 8.25, 1525.909356, 1.3483333, 0.266,
0232632890, 269.548465, 59.360107, 12.85, 1956.467127, 1.3492615, 0.508,
0458808688, 160.980811, -56.025643, 10.94, 1571.409934, 1.3509634, 0.542,
0469970988, 1.570205, -64.240479, 7.53, 1325.936599, 1.3520399, 0.861,
0138756003, 163.764821, 29.511636, 11.81, 1901.635770, 1.3526452, 0.616,
0158450472, 163.776658, -39.844537, 12.08, 1544.804371, 1.3530058, 0.566,
0354023414, 63.086131, 42.907725, 7.70, 1817.543386, 1.3532158, 0.551,
0138888894, 294.944288, 38.630080, 11.82, 1683.874774, 1.3535876, 0.822,
0038462522, 61.414340, -63.741097, 12.04, 1598.750080, 1.3570883, 0.363,
0403037785, 29.214684, 42.100606, 9.81, 1791.573061, 1.3573219, 0.584,
0155894704, 176.371709, 72.249537, 10.01, 1684.018501, 1.3574343, 0.554,
0436243444, 84.137048, 8.434306, 12.73, 1470.175108, 1.3584399, 0.401,
0284050381, 8.993405, 65.033493, 12.84, 1790.674302, 1.3590618, 0.538,
0176797815, 48.532574, -34.441833, 10.90, 1411.351918, 1.3597945, 0.586,
0001129033, 37.155115, -7.060661, 9.63, 1410.945897, 1.3600996, 0.497,
0430846854, 334.021568, 50.089307, 11.82, 1739.015656, 1.3601153, 0.466,
0308751185, 122.385336, -65.800462, 10.21, 1544.681640, 1.3616205, 0.940,
0201176965, 357.924260, -53.000095, 11.14, 1325.737970, 1.3640185, 0.565,
0434893323, 346.009236, 63.396868, 7.23, 1764.901578, 1.3645751, 0.635,
0207511576, 243.344575, -55.540947, 5.42, 1627.814833, 1.3680135, 0.608,
0160065970, 345.796499, -39.238394, 11.40, 1355.330793, 1.3681857, 0.486,
0231828370, 23.020490, -63.049552, 9.09, 1326.172805, 1.3720167, 0.639,
0428795527, 41.206650, 79.205168, 9.17, 1791.717415, 1.3737496, 0.601,
0233635280, 146.047415, 25.353183, 8.61, 1870.792297, 1.3742054, 0.532,
0364395234, 116.501420, -61.879906, 11.78, 1545.336198, 1.3757531, 0.505,
0359631418, 280.182138, 57.589013, 13.59, 1956.955330, 1.3761485, 0.321,
0306773020, 121.018742, -67.645162, 11.29, 1355.462540, 1.3773899, 0.515,
0240178198, 292.921675, 46.812132, 10.83, 1684.097483, 1.3826032, 0.788,
0022937402, 109.132744, -38.318930, 5.97, 1491.064988, 1.3826827, 0.484,
0058540876, 65.948338, 29.677246, 10.43, 1817.570510, 1.3835269, 0.580,
0455732776, 357.280250, 39.800282, 10.29, 1764.779377, 1.3850806, 0.540,
0164461124, 283.169020, 42.792123, 11.11, 1683.662078, 1.3862532, 0.565,
0077031414, 354.168236, -34.611267, 10.96, 1355.195489, 1.3866544, 0.512,
0077031413, 354.170177, -34.611855, 11.50, 2088.736011, 1.3866799, 0.415,
0142409400, 103.093971, -12.968632, 12.66, 1469.647169, 1.3869150, 0.332,
0158113583, 286.008446, 45.356038, 11.30, 1683.560381, 1.3872088, 0.529,
0317642317, 172.795518, -65.742250, 8.57, 1570.595498, 1.3872943, 0.720,
0427240420, 322.039166, 63.350393, 11.52, 1739.422724, 1.3884254, 0.320,
0289801742, 160.994570, -11.979784, 9.76, 1545.778843, 1.3896275, 0.630,
0458474559, 160.043702, -54.455553, 10.70, 1570.760461, 1.3905824, 0.524,
0401227592, 187.729571, -52.080364, 10.34, 1571.618845, 1.3990757, 0.477,
0158272742, 286.555985, 46.957346, 11.05, 1683.690853, 1.4009849, 0.608,
0160085375, 359.480388, -41.928643, 10.85, 1354.379996, 1.4029856, 0.553,
0343326909, 309.768879, 64.118497, 9.41, 1766.304211, 1.4075811, 0.583,
0150388753, 193.912617, 54.961245, 6.75, 1711.620587, 1.4135516, 0.869,
0338159479, 338.064845, 64.977863, 11.29, 1764.914139, 1.4143483, 0.616,
0033862174, 64.961088, -77.805874, 11.73, 1326.078956, 1.4145298, 0.592,
0380117288, 181.532034, -61.256897, 9.78, 1571.185283, 1.4177203, 0.646,
0272944291, 297.056554, 42.983195, 11.59, 1683.414255, 1.4186942, 0.735,
0229585356, 271.379754, 72.074279, 8.67, 1684.638950, 1.4195973, 0.557,
0268772301, 105.330094, -3.128903, 9.47, 1492.400265, 1.4214705, 0.677,
0042991745, 97.084832, -0.729366, 7.27, 1469.072610, 1.4218117, 0.502,
0367106469, 77.590755, 35.796284, 10.49, 1817.137686, 1.4228472, 0.485,
0172036040, 97.542423, 30.060943, 11.81, 1843.437553, 1.4252801, 0.588,
0178857934, 66.896677, -25.231107, 9.79, 1438.670107, 1.4265941, 0.540,
0277848666, 321.011960, 52.449151, 8.07, 1712.732226, 1.4276145, 0.893,
0050849800, 41.478428, 65.726402, 8.27, 1791.213962, 1.4283347, 0.587,
0157889314, 280.634169, 37.926199, 11.34, 1683.933257, 1.4327737, 0.581,
0142177867, 37.414631, -47.228968, 9.17, 1386.283072, 1.4352892, 0.396,
0354926863, 39.442351, 67.855520, 10.50, 1792.883208, 1.4366316, 0.431,
0316582319, 280.523210, -39.222177, 11.11, 1656.289135, 1.4372009, 0.630,
0078151317, 147.663812, -5.511852, 9.37, 1518.457477, 1.4391229, 0.521,
0033715938, 61.013211, -74.453573, 10.29, 1325.221190, 1.4392968, 0.529,
0169573910, 293.013109, -28.212450, 7.56, 1657.260811, 1.4398097, 0.603,
0199688472, 253.140304, 57.974005, 9.85, 1687.984095, 1.4412123, 0.368,
0290003896, 290.688355, 53.325842, 12.02, 1684.776002, 1.4430769, 0.405,
0007211118, 113.777706, -9.095696, 8.87, 1492.559937, 1.4462609, 0.534,
0338104678, 252.967609, -38.047385, 2.94, 1628.320928, 1.4466495, 0.679,
0286566392, 45.757777, 64.651512, 11.36, 1791.828375, 1.4467198, 0.552,
0229675762, 253.098401, 74.901276, 14.50, 1956.074706, 1.4471416, 0.289,
0269562415, 119.560191, -49.244897, 7.89, 1492.990254, 1.4545105, 0.680,
0355357949, 109.338955, -49.414704, 10.85, 1469.357599, 1.4604273, 0.537,
0284892951, 132.115653, 30.890887, 9.98, 1871.108294, 1.4609218, 0.517,
0313142195, 83.170628, 74.163157, 11.43, 1816.471368, 1.4614588, 0.318,
0067688552, 63.129021, -9.114794, 9.45, 1438.749422, 1.4621434, 0.459,
0178051504, 107.818051, -11.293202, 14.33, 1492.599450, 1.4631077, 0.554,
0001045298, 34.426733, -8.277570, 10.69, 1411.144468, 1.4634139, 0.641,
0229804573, 329.625169, -59.012082, 5.65, 1326.121130, 1.4640938, 0.629,
0299702740, 143.752655, -50.809950, 10.54, 1545.157071, 1.4652035, 0.616,
0232985036, 242.380007, 67.364998, 8.61, 1930.687029, 1.4656068, 0.668,
0390651552, 191.985937, 9.751398, 8.82, 1930.819937, 1.4671890, 0.420,
0266845051, 175.570004, -57.565089, 7.10, 1571.254795, 1.4697047, 0.958,
0063785934, 12.071656, -28.088730, 9.58, 1386.874991, 1.4701245, 0.554,
0250386181, 30.114367, -4.985566, 9.89, 1412.383996, 1.4703473, 0.279,
0407165509, 235.897802, -83.800795, 9.70, 1655.166908, 1.4712922, 0.529,
0371480725, 342.872965, 57.004970, 9.87, 1740.062478, 1.4716278, 0.539,
0085600400, 259.208239, 38.366292, 11.80, 1984.459371, 1.4726271, 0.603,
0326630342, 359.289231, 63.006102, 9.98, 1764.787012, 1.4734376, 0.672,
0349642881, 111.787999, -60.796595, 15.23, 1598.700713, 1.4735083, 0.346,
0470314334, 64.553641, 52.402492, 9.64, 1818.371118, 1.4746740, 0.497,
0426803687, 304.918229, 35.786362, 10.50, 1712.470730, 1.4749376, 0.659,
0173424364, 347.485199, 42.858577, 8.89, 1738.736837, 1.4790434, 0.642,
0388602832, 0.693918, 80.282266, 7.26, 1792.156449, 1.4790633, 0.686,
0016740101, 307.859806, 39.938824, 7.58, 1684.889517, 1.4811061, 0.575,
0336267424, 281.661892, 41.560053, 12.55, 1683.574883, 1.4821917, 0.384,
0456260162, 101.350512, 67.069008, 10.20, 1843.753970, 1.4823328, 0.549,
0050897998, 83.381030, -1.156072, 5.61, 1468.451199, 1.4853749, 0.621,
0267805178, 10.937835, 30.938796, 11.68, 1765.146308, 1.4863702, 0.590,
0139841210, 325.456432, -50.169363, 10.10, 1325.581583, 1.4890015, 0.499,
0170729895, 67.999128, -33.898611, 8.10, 1411.810734, 1.4907993, 0.830,
0032150630, 59.244152, -68.626134, 11.96, 1598.762998, 1.4920361, 0.349,
0436869712, 42.336107, 26.941974, 10.33, 1791.393906, 1.4937971, 0.434,
0278784173, 335.730267, -37.527792, 12.81, 1325.710734, 1.4948338, 0.196,
0360824561, 304.320166, -59.308108, 11.86, 1655.165771, 1.4952488, 0.459,
0254039358, 285.253175, -40.389268, 9.14, 1660.757780, 1.4956248, 0.354,
0377055044, 285.128002, 59.203926, 13.06, 1956.033284, 1.4956561, 0.429,
0410522328, 327.948512, 61.942915, 7.29, 1739.980650, 1.4957895, 0.704,
0319606464, 291.318077, -55.857331, 14.24, 1655.357110, 1.4960875, 0.395,
0285161229, 27.053005, 51.137438, 9.55, 1790.910644, 1.4976793, 0.578,
0298421458, 312.026064, 27.456999, 8.02, 1684.133163, 1.4993827, 0.589,
0291572619, 279.136800, -32.739200, 14.61, 1656.403762, 1.4998328, 0.361,
0136879755, 306.010226, 33.142632, 10.43, 1711.523713, 1.5015498, 0.375,
0138971570, 295.217482, 39.910030, 11.40, 1684.514608, 1.5018739, 0.533,
0346599599, 359.741189, 51.891072, 12.55, 1957.034326, 1.5022776, 0.475,
0212344482, 310.037093, -28.872268, 8.30, 1326.659709, 1.5050701, 0.639,
0423220124, 234.686658, -60.378561, 9.11, 1626.315160, 1.5051152, 0.514,
0011793277, 304.174131, 41.962717, 10.35, 1712.306542, 1.5069611, 0.610,
0097486585, 165.509450, 22.595969, 8.14, 1901.027657, 1.5086417, 0.737,
0393344055, 130.681967, -45.555021, 8.21, 1518.334730, 1.5093420, 0.600,
0120251815, 284.352193, 40.714697, 11.19, 1683.714228, 1.5102144, 0.576,
0450104319, 73.734885, 8.600114, 6.82, 1438.490456, 1.5105708, 0.538,
0233006806, 247.301320, 75.455688, 12.40, 1956.541850, 1.5112536, 0.534,
0406631696, 351.412304, 71.846171, 10.30, 1766.205341, 1.5120523, 0.424,
0401626459, 220.160270, -60.026906, 9.10, 1598.245706, 1.5129236, 0.411,
0273173532, 315.974147, 46.330534, 7.80, 1711.786236, 1.5130931, 0.608,
0280738935, 144.493777, -52.656418, 10.20, 1544.614344, 1.5132067, 0.541,
0041561453, 228.139772, -55.313556, 10.19, 1625.170584, 1.5137860, 0.607,
0176406202, 86.545963, -2.491210, 10.91, 1468.623835, 1.5144824, 0.452,
0467062613, 167.575896, -60.114066, 9.22, 1571.227699, 1.5162810, 0.565,
0243391171, 205.060349, -45.709922, 8.26, 1598.700015, 1.5169916, 0.554,
0243391162, 205.059126, -45.716465, 8.55, 1598.698822, 1.5171517, 0.481,
0233576872, 282.466868, 64.527543, 12.21, 1956.808600, 1.5178214, 0.619,
0308225941, 40.373412, -37.790262, 8.85, 1386.387245, 1.5194621, 0.558,
0122446076, 290.517418, 40.696818, 10.85, 1683.841100, 1.5194849, 0.572,
0146712645, 44.509280, -43.541335, 14.33, 1386.060997, 1.5214640, 0.242,
0027843942, 296.441888, 51.224299, 11.83, 1684.847550, 1.5218739, 0.472,
0116890331, 46.940458, 53.277104, 11.82, 1792.937920, 1.5225427, 0.784,
0047175622, 145.354754, -7.656338, 10.63, 1518.629826, 1.5233777, 0.412,
0206537129, 332.916123, -23.316620, 11.27, 1326.983953, 1.5255228, 0.709,
0295804815, 304.070002, 47.996731, 10.33, 1684.344475, 1.5285150, 0.535,
0288979840, 86.775133, 71.183072, 10.81, 1816.928459, 1.5286973, 0.382,
0202291965, 140.506943, 74.912712, 7.19, 1684.264163, 1.5297390, 0.940,
0158979332, 218.717176, -40.079452, 10.76, 1600.862858, 1.5321936, 0.926,
0322493523, 6.822055, -23.611778, 11.77, 1354.480208, 1.5323477, 0.469,
0095778110, 160.940812, 23.256098, 10.05, 1900.975241, 1.5324408, 0.443,
0263968694, 288.529557, 78.266387, 11.97, 1765.533292, 1.5325047, 0.724,
0032932888, 104.702602, -5.182224, 14.70, 1492.092185, 1.5338696, 0.628,
0260058315, 63.988216, 46.726666, 13.38, 1816.742876, 1.5340805, 0.541,
0468958374, 107.692902, 7.897299, 10.17, 1491.810289, 1.5351063, 0.545,
0468958384, 107.708605, 7.905987, 13.25, 1492.578080, 1.5351684, 0.539,
0196920546, 20.072698, 47.656479, 11.72, 1765.542044, 1.5360575, 0.478,
0299906906, 97.360340, -29.631541, 15.40, 1468.746704, 1.5369280, 0.265,
0013349647, 131.580407, -8.026948, 12.21, 1518.645451, 1.5370594, 0.376,
0246745789, 283.783061, -44.046879, 8.85, 1656.909063, 1.5370723, 0.853,
0436802660, 140.728151, -55.736663, 9.17, 1545.475907, 1.5378205, 0.613,
0103743317, 156.722351, 69.070141, 12.23, 1684.682746, 1.5396688, 0.543,
0121020626, 286.948369, 38.928249, 7.71, 1683.511383, 1.5403936, 0.505,
0343667351, 341.625005, 56.825454, 10.23, 1739.111266, 1.5422069, 0.570,
0305832152, 13.179215, 50.469475, 10.25, 1763.899739, 1.5430462, 0.604,
0202299805, 225.160843, 57.775147, 11.57, 1711.611715, 1.5456860, 0.524,
0302038263, 131.951485, -69.398399, 10.36, 1545.226842, 1.5472603, 0.528,
0179966966, 215.252173, -39.398192, 10.11, 1601.591734, 1.5481001, 0.797,
0440788366, 109.098275, 12.451662, 8.98, 1491.778529, 1.5482769, 0.609,
0388436487, 355.428599, 81.059602, 10.25, 1791.010729, 1.5491348, 0.370,
0231972938, 95.473060, -46.219466, 12.09, 1440.453213, 1.5508496, 0.429,
0248403190, 76.944382, -2.743958, 11.04, 1439.253716, 1.5509572, 0.538,
0312471472, 12.917114, 56.500865, 13.50, 1765.769111, 1.5519276, 0.469,
0436168322, 306.390154, 27.369194, 9.59, 1683.248365, 1.5520028, 0.580,
0349790953, 113.454795, -61.292482, 10.34, 1571.180338, 1.5520821, 0.423,
0310556491, 185.287996, -65.835792, 8.04, 1597.677797, 1.5553632, 0.495,
0176752680, 354.115752, 44.123362, 9.77, 1739.293423, 1.5574461, 0.500,
0009945183, 50.344166, -10.285026, 11.29, 1411.732541, 1.5575895, 0.531,
0272609309, 296.731238, 43.841051, 10.40, 1684.191052, 1.5592014, 0.634,
0142148228, 100.368680, -74.674063, 8.40, 1325.319553, 1.5612094, 0.460,
0349480507, 110.936772, -65.010940, 9.40, 1355.493939, 1.5620192, 0.552,
0307610438, 229.033514, -38.875321, 8.81, 1600.097292, 1.5623674, 0.360,
0193136669, 157.190830, -28.510424, 13.06, 1545.151122, 1.5660057, 0.650,
0143022688, 54.267537, -30.073916, 10.21, 1411.196682, 1.5661604, 0.325,
0434479378, 156.153196, -19.092488, 7.63, 1544.641313, 1.5663355, 1.008,
0143959183, 81.127249, 41.827067, 7.73, 1817.411794, 1.5685400, 0.650,
0039074755, 139.561935, 36.152403, 10.08, 1872.459171, 1.5689732, 0.791,
0287151976, 253.784735, 62.316114, 11.93, 1683.740749, 1.5709936, 0.612,
0270665642, 353.022793, 64.014869, 11.10, 1765.658009, 1.5745708, 0.645,
0150101799, 92.049848, -63.786752, 12.02, 1599.099274, 1.5772270, 0.341,
0063818344, 14.432490, -26.222901, 9.68, 1387.580599, 1.5772720, 0.582,
0139128537, 344.121523, -47.363011, 10.52, 1326.731391, 1.5780590, 0.350,
0013351941, 36.417138, 61.549676, 6.91, 1791.924826, 1.5806087, 0.538,
0284660677, 179.190694, 57.384770, 11.60, 1713.261440, 1.5806939, 0.627,
0355151781, 130.074941, -64.838011, 8.41, 1545.275044, 1.5807272, 0.978,
0199549116, 240.868281, 61.343443, 8.40, 1901.230260, 1.5859642, 0.376,
0364398410, 119.543653, -60.865947, 9.33, 1325.533359, 1.5874946, 0.530,
0273042299, 297.202460, 45.849875, 11.84, 1684.977201, 1.5883099, 0.530,
0204497617, 326.799000, -32.896413, 11.80, 1325.946484, 1.5891720, 0.496,
0304071827, 258.452867, -65.687591, 8.22, 1625.741175, 1.5916127, 0.523,
0294191640, 159.364519, -45.363379, 12.11, 1544.934291, 1.5939127, 0.511,
0049677785, 351.449247, -11.609895, 9.40, 1354.230452, 1.5942503, 0.485,
0190332444, 99.105179, 43.829744, 11.42, 1843.544742, 1.5945732, 0.328,
0381948745, 76.368337, -56.302868, 9.85, 1598.881540, 1.5957514, 0.535,
0361993750, 51.982041, 4.381231, 9.34, 1412.767731, 1.5991689, 0.416,
0051325134, 128.704220, -11.014379, 11.70, 1518.503780, 1.5996147, 0.595,
0030540538, 198.985139, -38.490472, 8.06, 1600.847989, 1.5998440, 0.726,
0233282561, 300.211742, 55.689382, 9.84, 1684.886796, 1.6027527, 0.721,
0239004471, 83.808246, 37.404444, 11.32, 1817.678610, 1.6042842, 0.502,
0331221558, 330.018543, 44.552148, 8.06, 1739.833453, 1.6046597, 0.510,
0029684896, 133.218037, -47.242657, 10.29, 1517.580814, 1.6053784, 0.453,
0397048159, 73.395152, 5.612692, 10.17, 1438.515795, 1.6054836, 0.564,
0336296852, 334.030620, 65.525398, 12.78, 1765.915217, 1.6089124, 0.526,
0125267683, 105.456294, -11.300942, 6.68, 1493.220709, 1.6102295, 0.633,
0239291500, 300.332518, 44.144126, 11.91, 1684.359844, 1.6130338, 0.562,
0310516902, 242.434366, 39.575581, 11.67, 1956.880194, 1.6136022, 0.560,
0173710176, 349.483380, 45.488922, 6.50, 1740.106204, 1.6188466, 0.760,
0009380768, 73.268448, -7.006529, 10.51, 1439.531668, 1.6222184, 0.459,
0092320552, 313.461998, -35.367641, 9.89, 2037.137375, 1.6225021, 0.398,
0079565128, 52.803367, -47.104603, 11.92, 1386.581141, 1.6231744, 0.580,
0239104484, 84.721356, 37.454087, 12.08, 1817.003011, 1.6252972, 0.615,
0278068108, 324.388596, 49.082070, 11.27, 1711.759898, 1.6259226, 0.640,
0280667311, 173.025234, -67.038338, 8.94, 1569.781957, 1.6278850, 0.935,
0233460141, 211.037000, 50.344100, 12.65, 1738.667757, 1.6279794, 0.300,
0389476160, 312.979058, -40.784704, 11.08, 1325.771762, 1.6287089, 0.490,
0243662768, 207.531712, -44.850888, 7.72, 1599.827959, 1.6287960, 0.355,
0469857617, 330.104997, 59.691755, 11.48, 1739.770260, 1.6304856, 0.643,
0396615018, 39.896174, 42.972129, 11.33, 1791.862737, 1.6312488, 0.542,
0370101492, 69.886464, -71.776835, 10.56, 1571.561682, 1.6318813, 0.766,
0025226885, 326.957962, -20.235054, 11.93, 1327.473590, 1.6320461, 0.520,
0056777828, 274.000123, -40.771425, 10.04, 1657.267376, 1.6322573, 0.948,
0128886984, 220.080297, -45.793841, 6.70, 1600.928516, 1.6339861, 0.782,
0231840927, 25.176353, -65.419443, 10.00, 1326.604732, 1.6357575, 0.261,
0271701447, 187.139976, -56.407817, 5.33, 1570.995523, 1.6388205, 0.525,
0073884611, 294.855564, 16.571121, 4.30, 1683.957875, 1.6400715, 0.548,
0250453538, 30.511189, 51.851551, 9.79, 1791.641727, 1.6405828, 0.787,
0120362128, 284.926069, 36.551035, 8.48, 1684.658554, 1.6439225, 0.567,
0381854774, 321.794098, -54.340401, 10.59, 1325.828755, 1.6445293, 0.299,
0272781956, 238.240301, 68.724989, 9.40, 1683.140257, 1.6504237, 0.515,
0001003831, 130.295165, -16.036280, 10.67, 1518.970858, 1.6511490, 0.235,
0013062255, 75.522732, -28.712685, 10.37, 1439.067848, 1.6512130, 0.571,
0395429348, 218.973996, -60.767415, 10.66, 1626.783449, 1.6513533, 0.395,
0400621146, 95.955613, 31.680979, 11.93, 1842.757619, 1.6514433, 0.591,
0066573768, 37.735149, -16.745171, 11.25, 1411.361099, 1.6531690, 0.830,
0295802147, 303.913773, 48.606467, 11.48, 1683.529469, 1.6537537, 0.488,
0340110295, 280.593688, -47.760969, 6.15, 1657.995524, 1.6544428, 0.897,
0273501820, 297.741067, 42.996093, 11.05, 1684.318321, 1.6554549, 0.576,
0158728853, 288.441558, 45.609017, 11.23, 1684.055687, 1.6564461, 0.474,
0148656659, 169.443885, 47.269665, 10.95, 1871.376280, 1.6566498, 0.510,
0113565705, 293.706526, -35.473336, 9.02, 1656.620665, 1.6583723, 0.890,
0233546272, 281.502815, 60.580261, 11.89, 1684.170247, 1.6591378, 0.590,
0333057755, 275.075765, 21.073601, 7.77, 2010.326136, 1.6609344, 0.515,
0415434817, 131.093080, -21.786733, 10.06, 1517.629647, 1.6622143, 0.585,
0140066660, 127.440145, -46.331698, 6.14, 1518.443436, 1.6642292, 0.961,
0442918617, 80.462456, -13.755682, 6.69, 1438.701394, 1.6642507, 0.487,
0298372701, 239.825704, -49.366500, 8.51, 1629.458408, 1.6642684, 0.267,
0349059354, 107.504508, -64.618765, 11.01, 1354.237085, 1.6646631, 0.522,
0438490744, 100.255976, 16.589610, 14.14, 1468.494126, 1.6661120, 0.411,
0014617089, 306.315699, 37.554965, 11.94, 1684.997537, 1.6689463, 0.633,
0358232450, 17.096140, -55.245756, 4.50, 1354.783099, 1.6697714, 0.574,
0323292655, 130.800824, -79.070102, 5.83, 1599.395960, 1.6698839, 0.595,
0052641430, 101.110497, -33.980008, 8.94, 1469.489928, 1.6700757, 0.536,
0052641431, 101.111112, -33.980022, 9.06, 1469.121764, 1.6712974, 0.442,
0260131665, 92.574621, -54.968636, 5.39, 1599.678685, 1.6725346, 0.661,
0090616971, 290.624364, 24.268898, 13.89, 1685.155880, 1.6736565, 0.424,
0268610013, 299.161685, 45.051917, 11.42, 1684.844111, 1.6796617, 0.575,
