,TIC,period,morph,RA,DEC
3629,299160301,5.9369062,0.289,289.185405,50.646616
3630,165976940,5.9401653,0.218,195.358081,31.376546
3631,373932701,5.9503545,0.295,345.912157,39.708257
3632,139699256,5.952715,0.455,322.427402,-50.342173
3633,445181450,5.962343,0.467,11.354072,58.097731
3634,233120979,5.9630913,0.206,273.529407,62.858256
3635,129268651,5.9631945,0.361,118.767771,-28.829758
3636,231279823,5.9684525,0.199,42.540562,-53.138969
3637,358108063,5.9716437,0.249,51.248402,-75.93651
3638,258918831,5.9856044,0.177,288.638319,69.443123
3639,258918835,5.9864612,0.265,288.616388,69.435002
3640,16703161,6.003065,0.261,106.622716,37.599153
3641,28290956,6.0036044,0.213,224.055915,39.189809
3642,391051349,6.0038847,0.713,161.095466,-59.993327
3643,46627823,6.004967,0.333,85.1816,-17.545782
3644,417277789,6.0104709,0.544,323.242416,49.898835
3645,72121778,6.0117788,0.162,186.289969,-42.701019
3646,20239565,6.0211645,0.257,227.792208,38.950897
3647,182469311,6.0298614,0.2,123.81661,-36.016365
3648,154840461,6.0361565,0.745,182.692378,85.705086
3649,14679411,6.0499502,0.363,174.246158,-28.8237
3650,33194538,6.0502389,0.56,105.826204,-5.737645
3651,190390679,6.0515344,0.538,132.981636,-40.986584
3652,38541473,6.0613451,0.147,56.304572,-10.973377
3653,352110251,6.0616439,0.191,14.794735,69.936167
3654,427312571,6.0662821,0.474,352.508085,58.548917
3655,271529021,6.0684145,0.29,354.430383,64.303222
3656,153742549,6.0704815,0.309,66.52535,-44.595413
3657,927579,6.0705574,0.331,127.130028,-13.872155
3658,305399325,6.1001972,0.218,314.417405,61.360077
3659,305399324,6.1002225,0.21,314.415762,61.36022
3660,70555928,6.1140814,0.548,33.75989,-33.851474
3661,240155327,6.1228947,0.217,101.552823,35.180665
3662,167747439,6.1309716,0.462,80.975906,-40.29816
3663,274601313,6.1334745,0.622,91.665479,49.505972
3664,286923464,6.1351002,0.33,203.510581,53.728527
3665,142783746,6.1512217,0.205,153.902703,76.698394
3666,273042650,6.1533649,0.222,297.181743,45.98846
3667,153834085,6.1584435,0.408,67.252479,-42.824872
3668,160472514,6.168627,0.579,237.705974,72.211285
3669,10891640,6.1819688,0.522,297.762051,25.954311
3670,142677613,6.1826413,0.298,103.607174,-14.450757
3671,24433067,6.1864071,0.466,82.000754,-33.57696
3672,23324827,6.1877672,0.312,167.380442,-31.671842
3673,446832107,6.1945476,0.217,156.302167,-53.484147
3674,277683130,6.1982348,0.165,328.926234,-61.67327
3675,433277449,6.2020381,0.376,182.807507,-57.672904
3676,219998089,6.2021457,0.337,31.777742,-53.520411
3677,274238240,6.2062535,0.371,250.168289,49.51999
3678,63644417,6.2124706,0.377,308.450618,36.677704
3679,167795859,6.2128172,0.196,104.423343,-61.754952
3680,123902605,6.2166988,0.235,91.022874,-23.823647
3681,56128191,6.2238601,0.194,70.757379,-6.430761
3682,141620020,6.229387,0.366,110.028791,79.546609
3683,322900369,6.2516338,0.396,101.206437,-17.433452
3684,178938417,6.2653192,0.424,68.275881,-24.013307
3685,376339249,6.2768689,0.419,152.809998,-61.985375
3686,38678931,6.2847533,0.133,65.287494,-61.907365
3687,443117794,6.2939598,0.247,95.232447,-6.036462
3688,365069916,6.3138363,0.427,202.053321,4.366254
3689,43647325,6.3231318,0.27,76.081802,-6.229827
3690,234290005,6.3292638,0.338,336.363267,-60.939822
3691,359497418,6.3320719,0.216,279.168795,57.055881
3692,288434781,6.3345861,0.2,203.021961,46.002058
3693,120585579,6.3410985,0.26,4.451468,-38.110814
3694,193994472,6.35215,0.246,231.549661,48.553023
3695,343549114,6.3552415,0.303,341.569914,56.852149
3696,384742846,6.356936,0.25,258.72807,-82.85525
3697,389667572,6.3711019,0.291,86.764845,-70.159452
3698,229597404,6.3725902,0.174,273.472351,72.166065
3699,114471605,6.3869005,0.143,11.400362,-20.04662
3700,444827931,6.3991197,0.616,25.627962,62.61442
3701,103452621,6.4198319,0.191,67.11205,76.353041
3702,310785613,6.4549258,0.178,84.171511,48.554448
3703,454058066,6.4562843,0.667,225.633431,-64.961647
3704,380618882,6.4702019,0.25,175.993401,9.954518
3706,427394772,6.4707838,0.489,83.81861,-5.389694
3707,250195155,6.476398,0.244,65.170708,-1.739823
3708,430808126,6.4794593,0.449,333.993164,53.311952
3709,188590080,6.4949555,0.181,240.377626,32.495635
3710,178171080,6.5011864,0.301,43.266207,-31.403852
3711,219238496,6.5054324,0.238,64.49655,-48.395879
3712,32449963,6.5204909,0.156,189.93837,-11.647124
3713,89761288,6.5232288,0.714,301.541452,35.386004
3714,99013269,6.5346855,0.321,305.269541,29.510594
3715,142791832,6.5419253,0.246,162.25812,67.21453
3716,96799506,6.5457001,0.213,105.176553,-30.719138
3717,433977629,6.5596851,0.111,342.350802,65.801871
3718,427767269,6.5600242,0.486,352.645618,66.562679
3719,295803225,6.5603139,0.32,303.841425,48.287246
3720,279871974,6.5619449,0.438,354.301682,66.919477
3721,396170777,6.5656577,0.468,298.878821,-71.261251
3722,401889117,6.5862074,0.205,52.243369,-42.260166
3723,348021286,6.5904241,0.322,34.053416,57.569559
3724,305466446,6.5998431,0.194,314.783777,63.479742
3725,331860062,6.6022112,0.515,18.66508,54.658577
3726,1992266045,6.6177363,0.391,319.699083,-26.615983
3727,268766053,6.6196826,0.205,31.909206,-20.661878
3728,402339590,6.6262203,0.646,354.037173,-16.468982
3729,443171652,6.627653,0.217,95.829656,-6.096892
3730,72782654,6.6314323,0.215,85.792594,-0.687443
3731,123573766,6.6350711,0.15,89.121603,-19.493049
3732,39018208,6.6493104,0.143,12.089498,-66.160271
3733,141663326,6.6546536,0.198,228.811487,-43.125194
3734,113567527,6.6547256,0.274,293.797794,-35.038683
3735,139732428,6.6637267,0.31,67.062916,-23.101694
3736,421782795,6.6729899,0.583,334.690024,56.126082
3737,376595143,6.6764774,0.365,86.682934,75.349037
3738,301741204,6.6790284,0.433,40.034239,48.899711
3739,31653503,6.6806299,0.549,46.35103,-66.684246
3740,253929719,6.6868705,0.405,338.433775,-35.187046
3741,175969976,6.6976452,0.479,121.200214,-18.411815
3742,49558810,6.7093594,0.162,36.538156,-36.374618
3743,302384263,6.7112322,0.161,33.078035,-13.51171
3744,121966220,6.7154544,0.379,75.797736,41.785832
3745,345899523,6.7185621,0.548,192.890238,-15.515197
3746,389525208,6.7444284,0.231,313.261481,-38.594876
3747,135050395,6.7599877,0.123,184.83764,-39.857106
3748,393803650,6.7674706,0.648,81.358995,-22.937484
3749,11704852,6.7712427,0.548,304.112437,38.761349
3750,379215982,6.772373,0.18,307.569561,20.88526
3751,158561566,6.7899645,0.332,287.708814,47.33305
3752,237117591,6.7966898,0.305,269.902752,55.038084
3753,320228013,6.8002103,0.55,174.741518,-63.477494
3754,17005768,6.8397291,0.19,20.61057,26.925749
3755,155988736,6.8489974,0.415,235.534846,45.014694
3756,160148385,6.8505104,0.226,1.046407,-47.360645
3757,255700967,6.8512341,0.228,98.901438,-52.339372
3758,457127187,6.8535197,0.511,133.962519,64.972656
3759,362043085,6.8615943,0.249,58.287287,5.60921
3760,301741193,6.8685665,0.322,40.043541,48.906077
3761,41865879,6.882728,0.573,21.390201,-41.8096
3762,250387838,6.8862416,0.165,30.267669,-2.495245
3763,167697604,6.8965116,0.211,102.871073,-59.966911
3764,373328406,6.896544,0.13,2.637205,76.188289
3765,278706358,6.9025229,0.225,334.810708,-40.533673
3766,234933888,6.911349,0.308,98.462321,4.525449
3767,280564453,6.9149552,0.316,50.269278,66.306011
3768,303811839,6.9206307,0.123,164.542822,-55.982259
3769,424992973,6.9253457,0.147,81.809257,-18.578511
3770,169458450,6.9287941,0.272,297.400386,40.149498
3771,168312820,6.9341227,0.134,154.328073,-25.914419
3772,122606463,6.9433642,0.25,290.859256,38.633803
3773,16479253,6.9481612,0.347,101.994319,36.451392
3774,369334982,6.952103,0.269,81.259721,41.878199
3775,321857016,6.9561293,0.198,322.941323,66.348867
3776,332079835,6.9564269,0.153,120.237402,-13.771237
3777,200297691,6.9788711,0.534,72.58982,-45.780579
3778,18915591,6.9856401,0.434,118.913079,12.669037
3779,419744996,7.0049837,0.503,325.194379,-69.374594
3780,269031095,7.0094462,0.365,299.586541,46.765531
3781,49899799,7.0113985,0.265,48.854265,-2.175285
3782,410477617,7.0292201,0.287,25.444452,49.303198
3783,396201681,7.0384034,0.22,359.524957,67.60316
3784,30122338,7.0401695,0.349,133.850167,-44.187374
3785,327121928,7.0465247,0.259,3.343221,58.209323
3786,291466214,7.0505819,0.264,111.206599,-51.474049
3787,31303242,7.05507,0.29,82.806893,-27.151183
3788,57256934,7.0631807,0.26,251.540643,38.789194
3789,232967440,7.0643648,0.143,197.682344,70.76841
3790,87251422,7.0661708,0.167,78.490397,56.507944
3791,24133365,7.0690407,0.338,238.609993,-27.561
3792,408618999,7.0751201,0.322,43.43502,69.101407
3793,357713892,7.1001327,0.216,189.639342,-78.445515
3794,354246759,7.1196088,0.224,346.367257,76.737364
3795,1220444,7.1620656,0.173,71.527391,-30.623296
3796,40038743,7.1681194,0.322,300.166261,36.197465
3797,261656371,7.1953094,0.143,20.218095,-80.316844
3798,219435542,7.1989808,0.233,205.435223,74.320471
3799,236387002,7.2009313,0.083,244.430023,26.304182
3800,169532369,7.2100032,0.286,78.098876,-13.605615
3801,436158814,7.2148954,0.094,83.948241,9.763895
3802,24400247,7.2179641,0.235,81.777728,-31.566173
3803,72534221,7.2291095,0.197,207.669326,14.288184
3804,365070128,7.2527315,0.159,202.06446,5.594291
3805,289596375,7.2599752,0.206,131.79572,-13.062978
3806,101220458,7.3127626,0.494,55.584755,32.09194
3808,233558430,7.3221517,0.241,250.583206,-46.647276
3809,336405638,7.3251549,0.169,281.968163,39.980862
3810,202295392,7.3283043,0.477,175.193135,51.998172
3811,441694629,7.3299868,0.078,213.327801,54.689115
3812,179295564,7.33385,0.212,159.479185,-20.098083
3813,341309569,7.3465817,0.107,315.928873,-64.132506
3814,129409890,7.3514052,0.397,343.061709,38.745731
3815,301063488,7.3583242,0.23,298.351227,20.327454
3816,206468815,7.3703493,0.181,57.0176,-53.60686
3817,388529207,7.3747688,0.184,357.882472,83.614532
3818,18028547,7.399122,0.124,172.707966,41.286831
3819,51947865,7.4016964,0.257,138.757311,-20.120406
3820,120689878,7.40447,0.221,286.012918,40.487043
3821,299096773,7.407127,0.406,71.375638,-3.254656
3822,124651221,7.4215887,0.325,104.575199,-6.183649
3823,394179202,7.4241532,0.211,289.69832,38.40659
3824,286396160,7.4284966,0.336,171.532974,-7.319387
3825,271548206,7.4487459,0.215,295.29791,46.920474
3826,349444267,7.4562521,0.107,250.608657,21.592885
3827,235009317,7.4572529,0.184,352.645895,-61.974385
3828,270341486,7.4601658,0.48,33.243571,-81.399848
3829,279319810,7.4961062,0.188,104.104524,-54.688866
3830,335484090,7.4987563,0.399,332.747886,63.399536
3831,406276109,7.5470488,0.139,325.646796,-64.215823
3832,370678161,7.5556123,0.366,226.210002,-53.359995
3833,44988465,7.5638488,0.15,146.869302,-37.724516
3834,172742334,7.5647799,0.169,101.408046,-26.711768
3835,467113954,7.5681699,0.11,90.613886,52.143991
3836,293480903,7.5694596,0.117,49.972947,-82.143447
3837,101395259,7.5746218,0.173,148.720387,-23.33215
3838,48499902,7.5811853,0.572,284.75773,52.468145
3839,278988794,7.5923552,0.173,101.902401,-57.824762
3840,309658221,7.5949887,0.247,79.253714,-61.514588
3841,20299889,7.6062167,0.496,228.385547,38.56821
3842,197570458,7.6179156,0.105,325.994167,-38.017428
3843,231081369,7.6314514,0.162,68.073652,-66.916366
3844,270648838,7.6353274,0.133,136.700664,5.464664
3845,424719589,7.6407457,0.124,294.671443,54.973815
3846,1883519478,7.6407461,0.125,294.671597,54.973789
3847,219173590,7.6506857,0.562,91.316792,-49.124384
3848,378275454,7.6560697,0.395,302.309665,35.483849
3849,366072761,7.6596081,0.098,356.636928,69.827613
3850,364200513,7.671829,0.313,239.023449,-36.892872
3851,321455348,7.6818847,0.213,175.503843,-60.758369
3852,233735068,7.6868682,0.209,277.476887,61.049465
3853,139825840,7.6881634,0.507,324.998833,-52.359002
3854,81390067,7.7029007,0.246,46.36477,61.654912
3855,250196734,7.7039539,0.103,65.218471,-2.62542
3856,436103335,7.7042854,0.424,83.805189,10.240088
3857,99254945,7.7078125,0.1,169.332333,39.717555
3858,458842028,7.7124689,0.231,35.516568,65.537845
3859,81702112,7.7359444,0.316,167.892277,-49.936389
3860,159720778,7.7360166,0.173,291.273759,44.371236
3861,60658382,7.7504819,0.243,138.10854,-7.109803
3863,176591772,7.7585814,0.141,87.577669,-5.770605
3867,364107753,7.7739061,0.338,251.361964,-71.839816
3868,382323697,7.7742733,0.273,29.43203,-11.513998
3869,336434532,7.7753455,0.34,314.273236,55.727589
3870,141685465,7.8074225,0.22,90.404433,-73.474918
3871,179410793,7.8327444,0.328,212.03061,-39.596895
3872,37606218,7.8358545,0.21,93.248567,-27.880388
3873,252294709,7.8595623,0.146,73.688307,55.43723
3874,273131564,7.8631235,0.164,297.313156,46.448208
3875,300446210,7.8658514,0.151,111.590806,-66.290737
3876,333127661,7.8942715,0.29,181.139883,-52.694153
3877,92352621,7.8963939,0.287,313.788158,-34.135532
3878,301072091,7.9062585,0.323,298.385578,21.288791
3879,55655482,7.920336,0.169,101.314567,61.492331
3880,115920747,7.9350688,0.188,190.56953,43.241687
3881,130876312,7.9399755,0.397,117.172811,-38.458443
3882,49534600,7.9490097,0.166,273.693892,-52.818848
3883,121156576,7.9497566,0.428,58.091522,-21.855571
3884,401309413,7.9537224,0.221,135.360708,-50.034482
3885,342010156,7.9605275,0.359,269.660497,22.14633
3886,454855280,7.9612445,0.16,177.377419,-76.158749
3887,297899564,7.9717615,0.112,55.016947,81.019179
3888,79548760,7.971971,0.173,51.071829,-45.096753
3889,396655059,7.9771837,0.186,214.778171,-77.095291
3890,254258206,8.0168719,0.511,288.562097,-36.244375
3891,206856569,8.0171338,0.327,96.958433,10.696697
3892,313028417,8.0259764,0.707,87.45787,51.969305
3893,117397619,8.0310059,0.384,48.343197,48.108688
3894,359188252,8.0473797,0.119,198.742848,28.118814
3895,256512446,8.0561111,0.207,299.436206,60.66204
3896,316249183,8.0585308,0.26,51.895972,55.382756
3897,263074592,8.0693981,0.454,16.409233,-80.061304
3898,35655828,8.072659,0.241,148.744525,-45.290607
3899,219096494,8.0741923,0.24,269.799927,70.593487
3900,355152971,8.0760327,0.452,130.070612,-65.799342
3901,200373531,8.0766059,0.262,338.444144,43.331607
3902,63291675,8.0982073,0.188,292.49186,47.83536
3903,124912666,8.1119042,0.461,256.374196,-43.822293
3904,11046410,8.1226211,0.439,56.127125,-1.163089
3905,261335113,8.1305944,0.065,92.334867,-80.69427
3906,346541355,8.1611554,0.256,55.161537,28.773338
3907,443055162,8.1675395,0.21,95.05968,-10.725009
3908,56023695,8.1783355,0.578,113.074465,-14.608123
3909,229057817,8.1821018,0.585,331.990313,-32.833234
3910,387178621,8.1871258,0.545,140.414052,-55.907677
3911,311062274,8.1900688,0.21,85.29984,52.393157
3912,274129522,8.2093983,0.134,298.448545,45.104174
3913,78568736,8.2197877,0.159,102.891408,-22.190475
3914,422038373,8.222261,0.148,301.365121,-57.048108
3915,308991822,8.2243833,0.161,123.113157,-65.544856
3916,233569141,8.2329493,0.142,281.719845,64.892289
3917,64951042,8.2390329,0.584,339.067198,57.035613
3918,5506314,8.2539175,1.016,153.122138,-19.824212
3919,165626871,8.2570926,0.117,228.035391,55.919363
3920,269347089,8.2596821,0.496,148.165763,-60.23223
3921,230063769,8.2614364,0.149,229.977957,69.416828
3922,51024887,8.2674452,0.284,42.154146,62.189709
3923,349518145,8.2798747,0.15,111.255889,-61.316578
3924,161577376,8.2844594,0.182,75.136922,-46.189252
3925,455178154,8.2894768,0.459,124.697905,0.283504
3926,319011894,8.2909378,0.334,112.508299,2.260792
3927,219421171,8.302977,0.165,79.82367,-49.646857
3928,310170268,8.3173515,0.067,239.582854,48.490637
3929,286310830,8.3685918,0.316,170.439524,-8.837164
3930,286310836,8.3748025,0.32,170.422408,-8.827783
3931,199661915,8.399901,0.339,251.324505,56.781888
3932,170246850,8.4002404,0.203,298.06312,41.510712
3933,392536805,8.4097582,0.19,280.319836,58.063758
3934,180943676,8.4182186,0.101,88.726516,-46.425404
3935,260504147,8.4183061,0.179,96.43016,-55.161774
3936,381009148,8.4266413,0.549,303.801186,34.513422
3937,323143096,8.4393269,0.395,322.117523,76.403495
3938,387261279,8.4403624,0.219,309.290747,70.180157
3939,452500843,8.4502808,0.712,140.424849,-73.315036
3940,103605167,8.4568659,0.149,151.250788,70.229211
3941,53708889,8.4582565,0.276,17.874639,61.146682
3942,285392907,8.4647572,0.589,272.886866,23.920181
3943,121568625,8.4652048,0.247,69.354206,-21.645559
3944,431423983,8.4751232,0.102,356.463329,50.606275
3946,21499609,8.4780878,0.205,148.940265,37.195099
3947,268380299,8.4808361,0.283,298.800203,46.665563
3948,380822025,8.480957,0.223,287.416919,-34.682216
3949,16805617,8.4909155,0.074,141.868211,39.504975
3950,16805614,8.4916123,0.098,141.849214,39.510297
3951,281666783,8.5137427,0.153,10.185731,-58.465986
3952,214716930,8.5251621,0.261,241.038524,-51.544473
3953,389070884,8.5425301,0.66,262.335273,-38.645639
3954,219322317,8.5448393,0.168,328.318756,-55.98538
3955,410418820,8.569526,0.231,82.557853,-84.785101
3956,393837491,8.573822,0.111,158.012134,-20.228675
3957,233681149,8.5859279,0.189,260.364977,65.011873
3958,39576803,8.59777,0.269,263.931052,30.643065
3959,77320223,8.6061014,0.249,41.55176,33.774902
3960,9361438,8.6077407,0.14,150.603494,36.073844
3961,439366537,8.6289386,0.292,319.503161,-22.045419
3962,437242640,8.6353794,0.112,165.399575,-23.860662
3963,174757717,8.6399351,0.101,90.341444,37.617773
3964,292321872,8.6649282,0.216,31.902208,45.500172
3965,206539783,8.6681789,0.152,17.559978,-56.327031
3966,332334202,8.6714114,0.094,212.54158,52.543543
3967,425594181,8.6904726,0.253,214.592582,-29.881253
3968,414019028,8.7183021,0.27,336.663568,57.122567
3969,399253092,8.7212403,0.294,163.435147,-68.350989
3970,176874060,8.7250003,0.314,101.02608,-73.656608
3971,279217728,8.730563,0.345,103.398688,-58.732024
3972,268299560,8.7526476,0.142,298.816475,43.673323
3973,393414358,8.7561839,0.317,94.336453,-38.323265
3974,102195674,8.7572,0.246,154.191862,-42.559055
3975,92349924,8.799394,0.115,313.659492,-32.123248
3976,213047427,8.8001062,0.151,75.353863,-5.695422
3977,436863045,8.803258,0.454,41.558611,27.877482
3978,73177813,8.8160188,0.608,189.913551,-42.942432
3979,149603524,8.823882,0.246,87.139974,-63.988441
3980,423363853,8.8298231,0.155,141.349682,-23.649082
3981,382028425,8.846201,0.353,78.424836,-56.441341
3982,275860377,8.8470804,0.258,51.185707,70.680452
3983,261136311,8.8717027,0.31,84.137092,-79.521695
3984,269701147,8.8801324,0.166,302.023979,66.850577
3985,144000467,8.8831592,0.149,336.263106,-53.810278
3986,371991062,8.9060154,0.364,349.100978,54.491481
3987,219095755,8.9066489,0.201,269.399328,70.990678
3988,186544053,8.911256,0.144,132.9227,-33.1031
3991,53059882,8.9582177,0.223,102.621181,-34.604929
3992,123222370,8.9671621,0.146,143.504633,-2.340109
3993,54637745,8.9702618,0.253,118.756366,-14.106655
3994,139721086,8.9737351,0.178,322.763703,-50.84692
3995,319558164,8.9798845,0.115,100.608765,-52.491973
3996,139349813,8.9996607,0.22,349.1621,-45.025436
3997,172529744,9.0119805,0.223,142.822443,27.38724
3998,52079677,9.030013,0.134,17.303958,-67.918958
3999,365694569,9.034968,0.222,81.635102,9.691516
4000,229495981,9.0416491,0.204,296.635976,60.889001
4001,329864959,9.045662,0.291,333.244967,53.984528
4002,145762697,9.0663975,0.276,123.120913,-33.076331
4003,203001339,9.0673009,0.104,304.643248,33.26924
